scenario,planner,seed,k_samples,t_horizon,grad_steps,alpha,reached_goal,collision_free,success,steps,final_distance,min_goal_distance,cumulative_cost,collisions,mean_control_delta,control_roughness,avg_control_ms,total_control_ms,episode_ms,sample_budget
dynamic_crossing,step_mppi_smooth,1282,128,30,0,0,1,1,1,252,1.86296,1.86296,41269.5,0,0.278798,0.134071,0.190726,48.0629,58.3395,967680
dynamic_crossing,tsallis_mppi_smooth,1288,128,30,0,0,1,1,1,250,1.88912,1.88912,40820,0,0.321181,0.164393,0.166003,41.5007,43.2472,960000
dynamic_crossing,tsallis_mppi_smooth,1295,128,30,0,0,1,1,1,249,1.97996,1.97996,40698.4,0,0.313029,0.159929,0.170916,42.5581,44.784,956160
dynamic_crossing,tsallis_mppi_smooth,1302,128,30,0,0,1,1,1,250,1.89225,1.89225,40744,0,0.295363,0.148415,0.177536,44.3841,47.7886,960000
narrow_passage,c2u_mppi_smooth,1164,64,30,0,0,1,1,1,232,1.87734,1.87734,34899.1,0,0.353708,0.199838,0.203825,47.2874,51.9908,445440
narrow_passage,c2u_mppi_smooth,1171,64,30,0,0,1,1,1,232,1.93384,1.93384,34888.7,0,0.33922,0.188724,0.19672,45.6391,49.437,445440
narrow_passage,c2u_mppi_smooth,1178,64,30,0,0,1,1,1,233,1.90354,1.90354,35191,0,0.355405,0.196158,0.185187,43.1487,46.5994,447360
narrow_passage,dbas_log_mppi_agile,1184,64,30,0,0,1,1,1,231,1.88943,1.88943,34653.7,0,0.323466,0.173418,0.172365,39.8164,42.8274,443520
narrow_passage,dbas_log_mppi_agile,1191,64,30,0,0,1,1,1,232,1.89393,1.89393,34802.7,0,0.311705,0.15048,0.195703,45.4031,49.6768,445440
narrow_passage,dbas_log_mppi_agile,1198,64,30,0,0,1,1,1,232,1.91761,1.91761,34736.5,0,0.318087,0.155602,0.185412,43.0155,47.2972,445440
narrow_passage,dra_mppi_soft,1204,64,30,0,0,1,1,1,231,1.86871,1.86871,34731.2,0,0.325664,0.172591,0.177467,40.9948,45.2375,443520
narrow_passage,dra_mppi_soft,1211,64,30,0,0,1,1,1,232,1.88877,1.88877,34973.2,0,0.365565,0.207084,0.135607,31.4607,31.5162,445440
narrow_passage,dra_mppi_soft,1218,64,30,0,0,1,1,1,232,1.85392,1.85392,34829.2,0,0.33415,0.187603,0.18238,42.3123,47.4208,445440
narrow_passage,ducct_mppi_smooth,1224,64,30,0,0,1,1,1,232,1.89566,1.89566,34837.4,0,0.338975,0.18718,0.20156,46.762,50.2712,445440
narrow_passage,ducct_mppi_smooth,1231,64,30,0,0,1,1,1,232,1.86069,1.86069,34928.5,0,0.398734,0.253157,0.211333,49.0293,53.8471,445440
narrow_passage,ducct_mppi_smooth,1238,64,30,0,0,1,1,1,233,1.91911,1.91911,34930.4,0,0.34953,0.191783,0.211334,49.2409,53.1492,447360
narrow_passage,lp_mppi_smooth,1244,64,30,0,0,1,1,1,233,1.89277,1.89277,35156.8,0,0.336249,0.190941,0.171807,40.031,40.9199,447360
narrow_passage,lp_mppi_smooth,1251,64,30,0,0,1,1,1,232,1.92158,1.92158,35109.4,0,0.343818,0.184671,0.157135,36.4554,40.036,445440
narrow_passage,lp_mppi_smooth,1258,64,30,0,0,1,1,1,232,1.87348,1.87348,35050.9,0,0.347695,0.207984,0.167054,38.7566,43.6582,445440
narrow_passage,mppi,1264,64,30,0,0,1,1,1,254,1.81624,1.81624,40584.2,0,0.906786,1.30684,0.161356,40.9843,45.8324,487680
narrow_passage,mppi,1271,64,30,0,0,1,1,1,253,1.8522,1.8522,40404.1,0,0.877772,1.20537,0.162184,41.0325,45.4416,485760
narrow_passage,mppi,1278,64,30,0,0,1,1,1,253,1.95852,1.95852,40593.4,0,0.854418,1.142,0.162684,41.1591,46.876,485760
narrow_passage,pa_mppi_smooth,1284,64,30,0,0,1,1,1,231,1.94481,1.94481,34926.5,0,0.345843,0.199798,0.210162,48.5475,52.0545,443520
narrow_passage,pa_mppi_smooth,1291,64,30,0,0,1,1,1,232,1.97704,1.97704,34940.8,0,0.366739,0.221076,0.20264,47.0126,50.5662,445440
narrow_passage,pa_mppi_smooth,1298,64,30,0,0,1,1,1,232,1.92427,1.92427,34962.8,0,0.366547,0.2157,0.203241,47.1519,51.1371,445440
narrow_passage,step_mppi_smooth,1304,64,30,0,0,1,1,1,231,1.97686,1.97686,34560.7,0,0.35389,0.207807,0.205246,47.4119,56.3755,443520
narrow_passage,step_mppi_smooth,1311,64,30,0,0,1,1,1,231,1.96939,1.96939,34769.6,0,0.380454,0.24275,0.157392,36.3576,42.7042,443520
narrow_passage,step_mppi_smooth,1318,64,30,0,0,1,1,1,231,1.97393,1.97393,34568,0,0.391859,0.240014,0.19176,44.2965,53.1655,443520
narrow_passage,tsallis_mppi_smooth,1324,64,30,0,0,1,1,1,228,1.87367,1.87367,33823.8,0,0.389065,0.239988,0.186477,42.5168,47.3396,437760
narrow_passage,tsallis_mppi_smooth,1331,64,30,0,0,1,1,1,228,1.9493,1.9493,33888.7,0,0.431151,0.322527,0.165544,37.744,40.1576,437760
narrow_passage,tsallis_mppi_smooth,1338,64,30,0,0,1,1,1,229,1.88233,1.88233,34003.6,0,0.400225,0.25637,0.174142,39.8784,43.5632,439680
narrow_passage,c2u_mppi_smooth,1228,128,30,0,0,1,1,1,231,1.95825,1.95825,34793.1,0,0.242081,0.0978765,0.206742,47.7574,52.6051,887040
narrow_passage,c2u_mppi_smooth,1235,128,30,0,0,1,1,1,231,1.93929,1.93929,34831.1,0,0.250796,0.109418,0.201775,46.61,50.5316,887040
narrow_passage,c2u_mppi_smooth,1242,128,30,0,0,1,1,1,232,1.86377,1.86377,34990.3,0,0.239144,0.0927991,0.210078,48.7381,52.7656,890880
narrow_passage,dbas_log_mppi_agile,1248,128,30,0,0,1,1,1,231,1.93601,1.93601,34689,0,0.257869,0.104925,0.211771,48.9191,51.8477,887040
narrow_passage,dbas_log_mppi_agile,1255,128,30,0,0,1,1,1,232,1.88517,1.88517,34661.9,0,0.231235,0.0865634,0.217926,50.5588,54.2209,890880
narrow_passage,dbas_log_mppi_agile,1262,128,30,0,0,1,1,1,231,1.89106,1.89106,34659.4,0,0.228136,0.0860185,0.213966,49.4261,52.4043,887040
narrow_passage,dra_mppi_soft,1268,128,30,0,0,1,1,1,231,1.92603,1.92603,34760.8,0,0.271618,0.131266,0.166639,38.4936,40.569,887040
narrow_passage,dra_mppi_soft,1275,128,30,0,0,1,1,1,232,1.84131,1.84131,34999.2,0,0.260597,0.109905,0.177561,41.1942,43.6947,890880
narrow_passage,dra_mppi_soft,1282,128,30,0,0,1,1,1,232,1.87442,1.87442,34845.6,0,0.254637,0.107377,0.187281,43.4493,47.9851,890880
narrow_passage,ducct_mppi_smooth,1288,128,30,0,0,1,1,1,231,1.95996,1.95996,34779.4,0,0.253453,0.106779,0.209772,48.4573,50.3555,887040
narrow_passage,ducct_mppi_smooth,1295,128,30,0,0,1,1,1,232,1.84527,1.84527,34793,0,0.263586,0.118179,0.197468,45.8125,46.8556,890880
narrow_passage,ducct_mppi_smooth,1302,128,30,0,0,1,1,1,232,1.95937,1.95937,35072.7,0,0.256863,0.106825,0.184001,42.6883,42.7459,890880
narrow_passage,lp_mppi_smooth,1308,128,30,0,0,1,1,1,232,1.88678,1.88678,35043.3,0,0.279832,0.124725,0.185855,43.1184,46.7371,890880
narrow_passage,lp_mppi_smooth,1315,128,30,0,0,1,1,1,233,1.83515,1.83515,35094.5,0,0.234228,0.0934183,0.149575,34.851,35.4901,894720
narrow_passage,lp_mppi_smooth,1322,128,30,0,0,1,1,1,233,1.9066,1.9066,35017.3,0,0.256222,0.104378,0.149748,34.8912,36.364,894720
narrow_passage,mppi,1328,128,30,0,0,1,1,1,253,1.98231,1.98231,40554.5,0,0.610098,0.566796,0.187768,47.5053,51.7233,971520
narrow_passage,mppi,1335,128,30,0,0,1,1,1,250,1.83782,1.83782,39699.2,0,0.601906,0.540555,0.166478,41.6194,45.666,960000
narrow_passage,mppi,1342,128,30,0,0,1,1,1,252,1.95482,1.95482,40404.8,0,0.673634,0.695224,0.164741,41.5147,44.6129,967680
narrow_passage,pa_mppi_smooth,1348,128,30,0,0,1,1,1,232,1.97005,1.97005,34951.8,0,0.25762,0.104599,0.211191,48.9963,53.3989,890880
narrow_passage,pa_mppi_smooth,1355,128,30,0,0,1,1,1,231,1.8876,1.8876,34723.9,0,0.261096,0.111235,0.194876,45.0163,47.1005,887040
narrow_passage,pa_mppi_smooth,1362,128,30,0,0,1,1,1,231,1.92839,1.92839,34664.6,0,0.257221,0.107069,0.186897,43.1732,44.3092,887040
narrow_passage,step_mppi_smooth,1368,128,30,0,0,1,1,1,230,1.92988,1.92988,34510.7,0,0.286447,0.142005,0.172887,39.7641,47.8918,883200
narrow_passage,step_mppi_smooth,1375,128,30,0,0,1,1,1,230,1.91653,1.91653,34449.5,0,0.278511,0.124813,0.173664,39.9427,47.366,883200
narrow_passage,step_mppi_smooth,1382,128,30,0,0,1,1,1,230,1.9671,1.9671,34446.1,0,0.254167,0.110394,0.185029,42.5566,50.0943,883200
narrow_passage,tsallis_mppi_smooth,1388,128,30,0,0,1,1,1,228,1.96733,1.96733,33903.7,0,0.300948,0.149816,0.180505,41.1551,44.7764,875520
narrow_passage,tsallis_mppi_smooth,1395,128,30,0,0,1,1,1,228,1.94918,1.94918,34007.7,0,0.285985,0.145513,0.16278,37.1139,38.3935,875520
narrow_passage,tsallis_mppi_smooth,1402,128,30,0,0,1,1,1,228,1.95325,1.95325,33933.1,0,0.288975,0.147664,0.159334,36.3282,38.7028,875520
